id,streetAddress,city,county,price,yearBuilt,buildingArea,homeType,levels,Cluster
94585-2099147476,525 Morgan St,Suisun City,Solano County,0.002421042105263158,0.0,0.0,0.25,0.0,2
94585-15735501,821 Pochard Way,Suisun City,Solano County,0.0054631578947368425,0.19851985198519853,0.0002132132393944347,0.0,0.0,2
94585-2076656100,Daphne Plan,Suisun City,Solano County,0.007802684210526316,0.20212021202120212,0.0,0.0,0.0,2
95428-2103806084,0 Mendocino Pass Rd,Covelo,Mendocino County,0.0044736842105263155,0.0,0.0,0.25,0.0,2
90717-21281247,2403 Lomita Blvd,Lomita,Los Angeles County,0.006947368421052632,0.19521952195219522,0.0,0.0,0.0,2
95428-2085448620,26355 Rifle Range Rd,Covelo,Mendocino County,0.018947368421052633,0.0,0.0001019715492755992,0.0,0.0,2
95428-2072199088,29347 Eel River Ranch Rd,Covelo,Mendocino County,0.005568421052631579,0.0,0.0001103588195623368,0.0,0.0,2
95428-211796101,32540 Mendocino Pass Rd,Covelo,Mendocino County,0.0042,0.0,0.0,0.25,0.0,2
95428-2077876353,58201 Airport Rd,Covelo,Mendocino County,0.014210526315789474,0.0,0.00014346646543103784,0.0,0.0,2
95428-2069997582,76740 Henderson Ln,Covelo,Mendocino County,0.005,0.0,0.00014346646543103784,0.0,0.0,2
90260-20367961,4709 W 171st St,Lawndale,Los Angeles County,0.015263157894736841,0.20072007200720074,0.0,0.0,0.0,2
96142-2070356185,LOT 11 5th Ave,Tahoma,El Dorado County,0.004094736842105263,0.0,0.0,0.25,0.0,2
95428-211796080,29700 Mendocino Pass Rd,Covelo,Mendocino County,0.003463157894736842,0.0,0.0,0.25,0.0,2
96142-2103724505,0 8th Ave,Tahoma,El Dorado County,0.002094736842105263,0.0,0.0,0.25,0.0,2
95370-16201731,22156 Feather River Dr,Sonora,Tuolumne County,0.0034210526315789475,0.19771977197719773,0.0,0.0,0.0,2
95370-2093672957,00000 Jamestown Rd,Sonora,Tuolumne County,0.002621052631578947,0.0,0.0,0.25,0.0,2
95670-124739987,10839 Arrington Dr,Rancho Cordova,Sacramento County,0.005526315789473684,0.20172017201720172,0.0,0.0,0.0,2
95670-59372727,10938 Viano Ct,Rancho Cordova,Sacramento County,0.007357894736842105,0.20022002200220024,0.0,0.0,0.0,2
95670-25856503,10301 Georgetown Dr,Rancho Cordova,Sacramento County,0.0050526315789473685,0.19621962196219622,0.0,0.0,0.0,2
95670-25894503,3001 Ramsgate Way,Rancho Cordova,Sacramento County,0.0042,0.19571957195719572,0.0,0.0,0.0,2
95670-25872262,11771 Gold Parke Ln,Rancho Cordova,Sacramento County,0.0064736842105263155,0.19951995199519953,0.0,0.0,0.0,2
95670-25879496,2905 Mills Park Dr,Rancho Cordova,Sacramento County,0.003947368421052632,0.19571957195719572,0.0,0.0,0.0,2
95370-2069610834,22148 Crystal Falls Dr W,Sonora,Tuolumne County,0.0063052631578947365,0.19781978197819783,0.0,0.0,0.0,2
95670-25860048,2709 Barbera Way,Rancho Cordova,Sacramento County,0.0043052631578947365,0.19551955195519552,0.0,0.0,0.0,2
95670-25858102,10054 Kern River Ct,Rancho Cordova,Sacramento County,0.006314736842105263,0.19791979197919793,0.0,0.0,0.0,2
95670-25860049,2713 Barbera Way,Rancho Cordova,Sacramento County,0.0043052631578947365,0.19551955195519552,0.0,0.0,0.0,2
95670-25860050,2717 Barbera Way,Rancho Cordova,Sacramento County,0.004515789473684211,0.19551955195519552,0.0,0.0,0.0,2
95670-25860051,2721 Barbera Way,Rancho Cordova,Sacramento County,0.005105263157894737,0.19551955195519552,0.0,0.0,0.0,2
95370-111925953,16420 Caddo Cir,Sonora,Tuolumne County,0.00046842105263157895,0.0,0.0,0.25,0.0,2
95370-2069734855,21500 Paseo De Los Portales Rd,Sonora,Tuolumne County,0.001568421052631579,0.0,0.0,0.25,0.0,2
95670-25858944,2316 Rudat Cir,Rancho Cordova,Sacramento County,0.004831578947368421,0.19791979197919793,0.0,0.0,0.0,2
95987-2070584323,0 9th St,Williams,Colusa County,0.0010073684210526316,0.0,0.0,0.25,0.0,2
95987-2070231867,0 Zumwalt Rd,Williams,Colusa County,0.0063052631578947365,0.0,0.0,0.25,0.0,2
95987-2088280795,303 Vann St,Williams,Colusa County,0.008305263157894737,0.0,0.0,0.25,0.0,2
95762-59929101,3822 Park Dr,El Dorado Hills,El Dorado County,0.0063052631578947365,0.20032003200320034,0.0,0.0,0.0,2
95762-61468965,1207 Villagio Dr,El Dorado Hills,El Dorado County,0.008684210526315789,0.20032003200320034,0.0,0.0,0.0,2
95762-240276501,4155 Aristotle Dr,El Dorado Hills,El Dorado County,0.01468421052631579,0.20182018201820182,0.0,0.0,0.0,2
95762-18614994,1001 Cyprine Ct,El Dorado Hills,El Dorado County,0.008157894736842105,0.19901990199019903,0.0,0.0,0.0,2
95762-2077029693,5007 Greyson Creek Dr,El Dorado Hills,El Dorado County,0.031557894736842104,0.0,0.0,0.0,0.0,2
95762-54844322,5009 Breese Cir,El Dorado Hills,El Dorado County,0.01868421052631579,0.20042004200420044,0.0,0.0,0.0,2
95762-54844499,5053 Mertola Dr,El Dorado Hills,El Dorado County,0.007893684210526315,0.20022002200220024,0.0,0.0,0.0,2
95762-18617474,1925 Burton Pl,El Dorado Hills,El Dorado County,0.01,0.19901990199019903,0.0,0.0,0.0,2
95762-95427945,3127 Acorn Glen Way,El Dorado Hills,El Dorado County,0.007631578947368421,0.20132013201320131,0.0,0.0,0.0,2
95762-18618283,950 Perkins Ct,El Dorado Hills,El Dorado County,0.007368421052631579,0.19631963196319632,0.0,0.0,0.0,2
95762-54844639,1071 Jasmine Cir,El Dorado Hills,El Dorado County,0.010263157894736842,0.20012001200120014,0.0,0.0,0.0,2
95762-124737092,8230 Ryland Dr,El Dorado Hills,El Dorado County,0.00731578947368421,0.20152015201520151,0.0,0.0,0.0,2
92240-18098661,66031 6th St,Desert Hot Springs,Riverside County,0.002368421052631579,0.19551955195519552,0.0,0.0,0.0,2
92240-18099054,66650 1st St,Desert Hot Springs,Riverside County,0.002789473684210526,0.19631963196319632,0.0,0.0,0.0,2
95762-18594407,664 Shoreline Pointe,El Dorado Hills,El Dorado County,0.01668421052631579,0.19971997199719974,0.0,0.0,0.0,2
95762-18620179,3474 Cabrito Dr,El Dorado Hills,El Dorado County,0.008684210526315789,0.19991999199919994,0.0,0.0,0.0,2
95762-95429040,109 Derringer Ct,El Dorado Hills,El Dorado County,0.008094736842105264,0.20142014201420141,0.0,0.0,0.0,2
95762-58623000,8026 Murcia Way,El Dorado Hills,El Dorado County,0.008420526315789474,0.20022002200220024,0.0,0.0,0.0,2
93440-2074319031,9981 Alisos Canyon Rd,Los Alamos,Santa Barbara County,0.07105263157894737,0.0,0.0,0.25,0.0,2
93440-2082434400,0 Augusta St,Los Alamos,Santa Barbara County,0.0042,0.0,0.0,0.25,0.0,2
93440-15930181,165 Leslie St,Los Alamos,Santa Barbara County,0.013631578947368422,0.0,8.740418509337074e-05,0.0,0.0,2
93440-15930442,757 Hill St,Los Alamos,Santa Barbara County,0.008305263157894737,0.19941994199419943,0.0,0.0,0.0,2
93440-2077324940,742 Bell St,Los Alamos,Santa Barbara County,0.012578947368421052,0.0,0.0,0.25,0.0,2
93440-2077961391,9760 Highway 101,Los Alamos,Santa Barbara County,0.037894736842105266,0.0,0.0,0.25,0.0,2
93440-131052980,730 My Rd,Los Alamos,Santa Barbara County,0.003368421052631579,0.0,0.0,0.25,0.0,2
95762-69236380,1079 Venezia Dr,El Dorado Hills,El Dorado County,0.012105263157894737,0.20042004200420044,0.0,0.0,0.0,2
95762-89471391,29 Powers Dr,El Dorado Hills,El Dorado County,0.028421042105263156,0.20092009200920094,0.0,0.0,0.0,2
95762-69239221,2493 Beckett Dr,El Dorado Hills,El Dorado County,0.009463157894736842,0.20062006200620064,0.0,0.0,0.0,2
95762-63130004,6103 Southerness Dr,El Dorado Hills,El Dorado County,0.012094736842105262,0.20032003200320034,0.0,0.0,0.0,2
95762-61454542,3070 Borgata Way,El Dorado Hills,El Dorado County,0.009210526315789473,0.20042004200420044,0.0,0.0,0.0,2
95762-18618039,2148 Bates Cir,El Dorado Hills,El Dorado County,0.008,0.19931993199319933,0.0,0.0,0.0,2
95762-122234136,392 Crivelli Ct,El Dorado Hills,El Dorado County,0.034210526315789476,0.20172017201720172,0.0,0.0,0.0,2
95762-18594840,2206 Seven Oaks Ct,El Dorado Hills,El Dorado County,0.0082,0.19951995199519953,0.0,0.0,0.0,2
95670-25893637,2629 El Segundo Dr,Rancho Cordova,Sacramento County,0.0044736842105263155,0.19571957195719572,0.0,0.0,0.0,2
95670-67822142,3277 Oselot Way,Rancho Cordova,Sacramento County,0.006515789473684211,0.20062006200620064,0.0,0.0,0.0,2
95670-25879605,2987 Hunt Dr,Rancho Cordova,Sacramento County,0.004842105263157895,0.19581958195819582,0.0,0.0,0.0,2
95670-25894794,10249 S White Rock Rd,Rancho Cordova,Sacramento County,0.003789473684210526,0.19701970197019703,0.0,0.0,0.0,2
93221-2092209920,0 Rocky Hill Dr,Exeter,Tulare County,0.0014726315789473684,0.0,0.0,0.25,0.0,2
93221-16248483,2542 W Marinette Ave,Exeter,Tulare County,0.007357894736842105,0.19831983198319833,0.0,0.0,0.0,2
93221-2103180896,0,Exeter,Tulare County,0.20526315789473684,0.0,0.0,0.0,0.0,2
93221-16260382,338 S H St,Exeter,Tulare County,0.0022094736842105263,0.19421942194219421,0.0,0.0,0.0,2
93221-16262228,20366 Avenue 256,Exeter,Tulare County,0.006831578947368421,0.19971997199719974,0.0,0.0,0.0,2
93221-2070087973,Road 226,Exeter,Tulare County,0.0008421052631578948,0.0,0.0,0.25,0.0,2
93221-16261277,602 S Spruce Rd,Exeter,Tulare County,0.003947368421052632,0.20052005200520054,0.0,0.0,0.0,2
93221-16248529,3149 N Filbert Rd,Exeter,Tulare County,0.004094736842105263,0.19781978197819783,0.0,0.0,0.0,2
93221-16261197,119 Whittier Ct,Exeter,Tulare County,0.0028410526315789473,0.19561956195619562,0.0,0.0,0.0,2
93221-55102478,363 Old Line Ave,Exeter,Tulare County,0.005009473684210526,0.20022002200220024,0.0,0.0,0.0,2
93221-16262507,377 Valley View Dr,Exeter,Tulare County,0.011052631578947368,0.19931993199319933,0.0,0.0,0.0,2
93221-16259878,235 Dolores Ave,Exeter,Tulare County,0.0038420947368421055,0.1936193619361936,0.0,0.0,0.0,2
93221-16260033,1001 W Maple St,Exeter,Tulare County,0.0025157894736842104,0.19271927192719274,0.0,0.0,0.0,2
93221-2069610804,N Belmont Rd,Exeter,Tulare County,0.003157894736842105,0.0,0.0,0.25,0.0,2
93221-16262423,148 Valley View Dr,Exeter,Tulare County,0.012105263157894737,0.19901990199019903,0.0,0.0,0.0,2
93221-2070967582,Badger Hill Ave LOT 120,Exeter,Tulare County,0.000831578947368421,0.0,0.0,0.25,0.0,2
93221-16260944,509 S Belmont Rd,Exeter,Tulare County,0.003105263157894737,0.19781978197819783,0.0,0.0,0.0,2
93221-2071171280,43 High Sierra Dr,Exeter,Tulare County,0.0014726315789473684,0.0,0.0,0.25,0.0,2
94559-19396099,81 Almandera Ct,Napa,Napa County,0.006621052631578948,0.19531953195319532,0.00010484087858421995,0.0,0.0,2
94558-19391522,830 Windsor St,Napa,Napa County,0.006526315789473684,0.19601960196019602,0.00014754974175484428,0.0,0.0,2
94558-19408642,1277 El Capitan Way,Napa,Napa County,0.007784210526315789,0.19731973197319733,0.00016344141177182078,0.0,0.0,2
94559-19396740,40 Fairview Dr,Napa,Napa County,0.007884210526315789,0.19421942194219421,0.0001049512374037823,0.0,0.0,2
94559-131675359,1539 Juanita St,Napa,Napa County,0.013631578947368422,0.20182018201820182,0.0002573567672193694,0.0,0.0,2
94558-129647467,1570 Pueblo Ave,Napa,Napa County,0.013631578947368422,0.19981998199819984,0.0001838577933908531,0.0,0.0,2
93247-16276961,1098 Parkside Ave,Lindsay,Tulare County,0.003789473684210526,0.19571957195719572,0.0,0.0,0.0,2
93247-16276699,1354 Rancho Vista Ave,Lindsay,Tulare County,0.004105252631578947,0.20072007200720074,0.0,0.0,0.0,2
93247-16277849,466 1st St,Lindsay,Tulare County,0.0015789473684210526,0.19461946194619462,0.0,0.0,0.0,2
93247-16277850,466 1st St #5,Lindsay,Tulare County,0.0005263157894736842,0.19461946194619462,0.0,0.25,0.0,2
93247-16278223,170 N Gale Hill Ave,Lindsay,Tulare County,0.001883157894736842,0.0,0.0,0.0,0.0,2
93247-16276583,835 Marc Anthony Pl,Lindsay,Tulare County,0.0034210526315789475,0.19711971197119713,0.0,0.0,0.0,2
93221-16249379,136 High Sierra Dr,Exeter,Tulare County,0.007242105263157894,0.19911991199119913,0.0,0.0,0.0,2
93221-2076663020,0 Olivewood Dr,Exeter,Tulare County,0.001894736842105263,0.0,0.0,0.25,0.0,2
93221-16249281,30998 Palm Dr,Exeter,Tulare County,0.007631578947368421,0.20012001200120014,0.0,0.0,0.0,2
93221-16262108,612 Hannah Ave,Exeter,Tulare County,0.003683157894736842,0.19941994199419943,0.0,0.0,0.0,2
94559-19396861,226 Monte Vista Dr,Napa,Napa County,0.012368421052631579,0.19571957195719572,0.00017083545268249735,0.0,0.0,2
93221-16260720,708 W Pine St,Exeter,Tulare County,0.0037789473684210527,0.19691969196919692,0.0,0.0,0.0,2
93205-2095588797,Saddle Springs Rd,Bodfish,Kern County,0.0014736842105263158,0.0,0.0,0.25,0.0,2
94567-129658887,6307 Pope Valley Rd,Pope Valley,Napa County,0.1368421052631579,0.0,0.0,0.0,0.0,2
94567-19401816,2410 Harness Dr,Pope Valley,Napa County,0.003473684210526316,0.19931993199319933,0.00029554091878793794,0.0,0.0,2
94567-2105323612,1012 Bridle St,Pope Valley,Napa County,0.00023684210526315788,0.0,0.0,0.25,0.0,2
94567-19401813,2376 Harness Dr,Pope Valley,Napa County,0.004521052631578947,0.19911991199119913,0.00020526740438594644,0.0,0.0,2
94567-2127524072,0 Mustang Ct,Pope Valley,Napa County,0.0002,0.0,0.0,0.25,0.0,2
94567-89159262,2439 Harness Dr,Pope Valley,Napa County,0.0008105263157894737,0.0,0.0,0.25,0.0,2
94567-19401889,256 Lariat St,Pope Valley,Napa County,0.0028947368421052633,0.19691969196919692,0.00010782056671240305,0.0,0.0,2
96009-2077351993,8 Market St,Bieber,Lassen County,8.421052631578948e-05,0.0,0.0,0.25,0.0,2
90046-20794154,7523 Franklin Ave,Los Angeles,Los Angeles County,0.04731578947368421,0.19121912191219123,0.0,0.0,0.0,2
90048-20778946,347 N Laurel Ave,Los Angeles,Los Angeles County,0.041,0.20072007200720074,0.0,0.0,0.0,2
95938-18238041,9287 Holland Ave,Durham,Butte County,0.006094736842105263,0.19741974197419743,0.0,0.0,0.0,2
95938-2071244661,0 Lott Rd,Durham,Butte County,0.003,0.0,0.0,0.25,0.0,2
93703-18743624,2836 N Rowell Ave,Fresno,Fresno County,0.0030421052631578946,0.19531953195319532,0.0,0.0,0.0,2
93703-18740542,3273 E Simpson Ave,Fresno,Fresno County,0.002631578947368421,0.19541954195419542,0.0,0.0,0.0,2
92106-2078012947,0 Newell St,San Diego,San Diego County,0.012578947368421052,0.0,0.0,0.25,0.0,2
94401-15521983,309 E Poplar Ave,San Mateo,San Mateo County,0.013663157894736842,0.19411941194119411,0.0,0.0,0.0,2
94401-15522080,353 N Claremont St,San Mateo,San Mateo County,0.015789473684210527,0.18911891189118912,0.0,0.0,0.0,2
94401-15522540,2 S Delaware St,San Mateo,San Mateo County,0.02731578947368421,0.18921892189218922,0.0,0.0,0.0,2
93205-2125263480,Berry Way,Bodfish,Kern County,0.00011578947368421052,0.0,0.0,0.25,0.0,2
93205-18974171,1 Pioneer Pl,Bodfish,Kern County,0.00031473684210526316,0.0,0.0,0.25,0.0,2
93205-2076975540,Harrington Ave,Bodfish,Kern County,0.00039473684210526315,0.0,0.0,0.25,0.0,2
93205-18976966,5 Gary St,Bodfish,Kern County,0.0024989473684210524,0.19621962196219622,0.0,0.0,0.0,2
93205-2099670571,4100 Lake Isabella Blvd,Bodfish,Kern County,0.0013157894736842105,0.19501950195019502,0.0,0.0,0.0,2
93205-18986352,126 1/2 Hamilton Rd,Bodfish,Kern County,0.001736842105263158,0.19811981198119813,0.0,0.0,0.0,2
91411-19969381,14833 Victory Blvd,Van Nuys,Los Angeles County,0.010505263157894736,0.0,0.0,0.25,0.0,2
91411-19971232,14822 Delano St,Van Nuys,Los Angeles County,0.016357894736842106,0.0,0.0,0.25,0.0,2
91411-19975915,14816 Weddington St,Van Nuys,Los Angeles County,0.027357894736842105,0.20162016201620162,0.0,0.0,0.0,2
91411-19976169,15106 Weddington St,Van Nuys,Los Angeles County,0.013926315789473684,0.19461946194619462,0.0,0.0,0.0,2
91411-19976475,5429 Columbus Ave,Van Nuys,Los Angeles County,0.012621052631578948,0.19491949194919492,0.0,0.0,0.0,2
94565-18323523,234 Dimaggio Ave,Pittsburg,Contra Costa County,0.005147368421052631,0.19521952195219522,0.0,0.0,0.0,2
94565-18332563,149 Spinnaker Way,Pittsburg,Contra Costa County,0.005,0.19771977197719773,0.0001103588195623368,0.0,0.0,2
94402-15522393,114 Gramercy Dr,San Mateo,San Mateo County,0.026305263157894738,0.19601960196019602,0.0,0.0,0.0,2
94401-15522406,145 N Ellsworth Ave,San Mateo,San Mateo County,0.018936842105263158,0.19221922192219223,0.0,0.0,0.0,2
93205-2104217811,Rim Rd,Bodfish,Kern County,0.0002105263157894737,0.0,0.0,0.25,0.0,2
94019-2106001161,0 Terrace Ave,Half Moon Bay,San Mateo County,0.14210526315789473,0.0,0.0,0.25,0.0,2
94019-2103816581,0 Grandview Blvd,Half Moon Bay,San Mateo County,0.04105263157894737,0.0,0.0,0.25,0.0,2
94019-2077883509,San Pedro Rd #2-170,Half Moon Bay,San Mateo County,0.0044736842105263155,0.0,0.0,0.25,0.0,2
94587-2069649566,33340 Depot Rd,Union City,Alameda County,0.014526315789473684,0.20212021202120212,0.0,0.0,0.0,2
94587-24994226,32321 Crest Ln,Union City,Alameda County,0.011557894736842106,0.19691969196919692,0.0,0.0,0.0,2
91790-2103690925,230 S Glendora Ave,West Covina,Los Angeles County,0.01788421052631579,0.0,0.0,0.25,0.0,2
91790-2081614091,1731 W San Bernardino Rd,West Covina,Los Angeles County,0.27157894736842103,0.0,0.0,0.25,0.0,2
91790-21566580,1232 W Farlington St,West Covina,Los Angeles County,0.009012631578947368,0.19591959195919592,0.0,0.0,0.0,2
95542-112399846,540 Bear Creek Rd,Garberville,Humboldt County,0.0006842105263157894,0.0,0.0,0.25,0.0,2
94587-25003542,1863 Baylor St,Union City,Alameda County,0.009262631578947368,0.19601960196019602,0.0,0.0,0.0,2
95542-95038391,11 Madrone Ln,Garberville,Humboldt County,0.00031578947368421053,0.0,0.0,0.25,0.0,2
95542-2071924950,151 Oakcrest Dr,Garberville,Humboldt County,0.00047368421052631577,0.0,0.0,0.25,0.0,2
95542-61725210,280 Twin Trees Rd,Garberville,Humboldt County,0.0010421052631578948,0.0,0.0,0.25,0.0,2
95542-2071625181,22 Mosswood Ln,Garberville,Humboldt County,0.0008421052631578948,0.0,0.0,0.25,0.0,2
95542-2077980469,0 Twin Trees Rd,Garberville,Humboldt County,0.004726315789473684,0.0,0.0,0.25,0.0,2
95542-300283019,1600 Eubanks Rd,Garberville,Humboldt County,0.004210526315789474,0.20052005200520054,0.0,0.25,0.0,2
95542-18831165,3838 Island Mountain Rd,Garberville,Humboldt County,0.00631578947368421,0.19851985198519853,0.0,0.25,0.0,2
95542-2071505275,467 E Blue Rock Rd,Garberville,Humboldt County,0.0007894736842105263,0.0,0.0,0.25,0.0,2
95374-2078315022,3151 Nelander Rd,Stevinson,Merced County,0.008157894736842105,0.19811981198119813,0.0,0.25,0.0,2
94587-299077309,394 Appian Way,Union City,Alameda County,0.004747368421052631,0.0,0.0,0.25,0.0,2
94587-2080851001,10th Street,Union City,Alameda County,0.0042,0.0,0.0,0.25,0.0,2
92231-18873381,1056 Desert View St,Calexico,Imperial County,0.002789473684210526,0.19901990199019903,0.0,0.0,0.0,2
92231-80755072,1045 F Torres St,Calexico,Imperial County,0.004178947368421053,0.20052005200520054,0.0,0.0,0.0,2
92231-18872871,937 Zapata St,Calexico,Imperial County,0.003473684210526316,0.19941994199419943,0.0,0.0,0.0,2
92231-18872420,1179 Rosas St,Calexico,Imperial County,0.0035778947368421054,0.19931993199319933,0.0,0.0,0.0,2
95448-2070411386,8000 Westside Rd,Healdsburg,Sonoma County,0.06184210526315789,0.0,0.0,0.25,0.0,2
95448-15817818,1980 N Fitch Mountain Rd,Healdsburg,Sonoma County,0.0015786315789473684,0.19321932193219324,5.341366866817101e-05,0.0,0.0,2
94587-25053582,32741 Fairmead St,Union City,Alameda County,0.014610526315789473,0.19851985198519853,0.0,0.0,0.0,2
95448-15745915,1119 Hillside Dr,Healdsburg,Sonoma County,0.006263157894736842,0.19771977197719773,0.00015229517099602476,0.0,0.0,2
95448-300263065,833 Limerick Ln,Healdsburg,Sonoma County,0.02731578947368421,0.19801980198019803,0.0002030602279946997,0.0,0.0,2
95448-15743895,429 Sherman St,Healdsburg,Sonoma County,0.017368421052631578,0.19481948194819482,0.0,0.0,0.0,2
95448-15745495,319 Twin Oaks Way,Healdsburg,Sonoma County,0.010473684210526316,0.19641964196419642,0.00013496883632473788,0.0,0.0,2
95448-2069787625,14718 Chalk Hill Rd,Healdsburg,Sonoma County,0.014526315789473684,0.0,0.00019070004020371799,0.0,0.0,2
95448-300263763,1125 Westside Rd,Healdsburg,Sonoma County,0.029210526315789475,0.0,0.0,0.25,0.0,2
95448-15745861,1611 El Arroyo Dr,Healdsburg,Sonoma County,0.026263157894736842,0.19771977197719773,0.00023252603281784362,0.0,0.0,2
95448-15823394,1480 Felta Rd,Healdsburg,Sonoma County,0.04731578947368421,0.19761976197619763,0.0003371461937629389,0.0,0.0,2
95374-134050774,1980 Nelander Rd,Stevinson,Merced County,0.00631578947368421,0.19681968196819682,0.0,0.0,0.0,2
95374-2072295852,19737 W Highway 140,Stevinson,Merced County,0.002631578947368421,0.0,0.0,0.25,0.0,2
95374-2085047606,22750 Fourth Ave,Stevinson,Merced County,0.026189473684210526,0.0,0.0,0.25,0.0,2
92356-2069601359,111111 Eric Rd,Lucerne Valley,San Bernardino County,0.0,0.19581958195819582,0.0,0.0,0.0,2
92356-2069585670,1111 Eric Rd,Lucerne Valley,San Bernardino County,0.0006842105263157894,0.19581958195819582,0.0,0.0,0.0,2
92356-137761841,Chicago Rd,Lucerne valley,San Bernardino County,0.0002105263157894737,0.0,0.0,0.25,0.0,2
92356-137761917,Cherwell St,Lucerne valley,San Bernardino County,0.0006315789473684211,0.0,0.0,0.25,0.0,2
92356-2103677044,0 Cherwell St,Lucerne Valley,San Bernardino County,0.0006315789473684211,0.0,0.0,0.25,0.0,2
92223-2093379297,400 Oak Valley Pkwy,Beaumont,Riverside County,0.028421052631578948,0.0,0.0,0.25,0.0,2
92356-82906556,28454 Santa Rosa Rd,Apple Valley,San Bernardino County,0.005252631578947368,0.20072007200720074,0.0,0.0,0.0,2
92223-2071740798,0 W 12th St,Beaumont,Riverside County,0.0006305263157894736,0.0,0.0,0.25,0.0,2
93653-2072482720,5 Road 613,Raymond,Madera County,0.0009463157894736842,0.0,0.0,0.25,0.0,2
93653-2071181379,35660 Heiskell Dr,Raymond,Madera County,0.004736842105263158,0.0,0.0,0.25,0.0,2
93653-2107171059,0 Road 600,Raymond,Madera County,0.005878221052631579,0.0,0.0,0.25,0.0,2
93653-2113662612,Road 613,Raymond,Madera County,0.0009463157894736842,0.0,0.0,0.25,0.0,2
93653-2079375537,0 Valley St,Raymond,Madera County,0.00022105263157894735,0.0,0.0,0.25,0.0,2
93653-2092401514,0 Misty Ridge Rd,Raymond,Madera County,0.00047368421052631577,0.0,0.0,0.25,0.0,2
92223-69273854,1222 Tumbleweed Ct,Beaumont,Riverside County,0.005789463157894737,0.20052005200520054,0.0,0.0,0.0,2
92356-2074490466,0 Kingsley St,Lucerne Valley,San Bernardino County,0.0005252631578947369,0.0,0.0,0.25,0.0,2
92356-304026377,Kingsley St,Lucerne valley,San Bernardino County,0.0005252631578947369,0.0,0.0,0.25,0.0,2
92356-137753023,9730 Visalia Ave,Lucerne Valley,San Bernardino County,0.0002894736842105263,0.0,0.0,0.25,0.0,2
95374-134050611,4550 Van Clief Rd,Stevinson,Merced County,0.01368421052631579,0.19791979197919793,0.0,0.0,0.0,2
92356-2071780414,32730 Garnet Rd #A,Lucerne Valley,San Bernardino County,0.0038842105263157895,0.19921992199219923,0.0,0.0,0.0,2
92356-137756152,Spinel St,Lucerne valley,San Bernardino County,0.0004210526315789474,0.0,0.0,0.25,0.0,2
92356-2103717075,0 Spinel St,Lucerne Valley,San Bernardino County,0.0004210526315789474,0.0,0.0,0.25,0.0,2
92356-137752532,Porter St,Lucerne valley,San Bernardino County,0.00036842105263157896,0.0,0.0,0.25,0.0,2
92356-2115537027,0 Porter St,Lucerne Valley,San Bernardino County,0.00036842105263157896,0.0,0.0,0.25,0.0,2
92356-137755582,Granite Rd,Lucerne valley,San Bernardino County,0.00024210526315789473,0.0,0.0,0.25,0.0,2
92356-2099087074,0 Granite Rd,Lucerne Valley,San Bernardino County,0.00024210526315789473,0.0,0.0,0.25,0.0,2
92356-17467585,Meridian Rd,Lucerne valley,San Bernardino County,0.0002631578947368421,0.19781978197819783,0.0,0.25,0.0,2
92356-2098743198,0 Meridian Rd,Lucerne Valley,San Bernardino County,0.0002631578947368421,0.0,0.0,0.25,0.0,2
92356-2069775834,12332 Midway Ave,Lucerne Valley,San Bernardino County,0.01631578947368421,0.20032003200320034,0.0,0.0,0.0,2
92356-17469001,10316 Baker Rd,Lucerne Valley,San Bernardino County,0.0046314736842105264,0.19481948194819482,0.0,0.0,0.0,2
92356-17468683,32563 Topaz Rd,Lucerne Valley,San Bernardino County,0.0031473684210526318,0.19881988198819883,0.0,0.0,0.0,2
92356-17468278,33535 Rabbit Springs Rd,Lucerne Valley,San Bernardino County,0.006842105263157895,0.0,0.0,0.25,0.0,2
92356-2098743284,0 Rock Rose St,Lucerne Valley,San Bernardino County,0.0002105263157894737,0.0,0.0,0.25,0.0,2
92231-2078450941,0 Scaroni Rd,Calexico,Imperial County,0.009052631578947368,0.0,0.0,0.25,0.0,2
93529-19227152,782 Palisades Dr,June Lake,Mono County,0.007631578947368421,0.19611961196119612,0.0,0.0,0.0,2
93529-19226684,3014 Highway 158,June Lake,Mono County,0.012515789473684211,0.19991999199919994,0.0,0.0,0.0,2
93529-2070226819,0 Bruce St,June Lake,Mono County,0.0011473684210526315,0.0,0.0,0.25,0.0,2
95665-18209048,21731 Homestead Rd,Pine Grove,Amador County,0.006314736842105263,0.19911991199119913,0.0,0.0,0.0,2
95665-95411942,14201 Pine Park Loop,Pine Grove,Amador County,0.0005263157894736842,0.0,0.0,0.25,0.0,2
95665-18208857,12555 Arrow Head Rd,Pine Grove,Amador County,0.003630526315789474,0.19831983198319833,0.0,0.0,0.0,2
95383-16196114,22626 N Tuolumne Rd,Twain Harte,Tuolumne County,0.001,0.19731973197319733,0.0,0.25,0.0,2
95383-2071501630,LOT 41 Diamond Placer Cir LOT 41,Twain Harte,Tuolumne County,0.0007368421052631579,0.0,0.0,0.25,0.0,2
95383-2070512528,21856 Cedar Springs Rd,Twain Harte,Tuolumne County,0.00030526315789473684,0.0,0.0,0.25,0.0,2
95665-18208940,19874 Pitts Ct,Pine Grove,Amador County,0.003683157894736842,0.19801980198019803,0.0,0.0,0.0,2
95383-2069780579,23560 Joaquin Gully Rd,Twain Harte,Tuolumne County,0.002621052631578947,0.0,0.0,0.25,0.0,2
